time,omega,k,h,实际位移m,速度m/s
0,5.819481542,3.455751573,10,0,0
0.016666667,5.819481542,3.455751573,10,0.000124869,0.007492147
0.033333333,5.819481542,3.455751573,10,0.000158794,0.002035485
0.05,5.819481542,3.455751573,10,0.000158606,-1.13E-05
0.066666667,5.819481542,3.455751573,10,0.000248082,0.005368521
0.083333333,5.819481542,3.455751573,10,0.000249403,7.93E-05
0.1,5.819481542,3.455751573,10,0.000541432,0.017521798
0.116666667,5.819481542,3.455751573,10,0.000541432,0
0.133333333,5.819481542,3.455751573,10,0.000802269,0.015650206
0.15,5.819481542,3.455751573,10,0.000803021,4.51E-05
0.166666667,5.819481542,3.455751573,10,0.001089014,0.017159588
0.183333333,5.819481542,3.455751573,10,0.001089014,0
0.2,5.819481542,3.455751573,10,0.001343772,0.015285464
0.216666667,5.819481542,3.455751573,10,0.001343895,7.42E-06
0.233333333,5.819481542,3.455751573,10,0.001587507,0.014616687
0.25,5.819481542,3.455751573,10,0.001587507,0
0.266666667,5.819481542,3.455751573,10,0.002098085,0.03063471
0.283333333,5.819481542,3.455751573,10,0.00209759,-2.97E-05
0.3,5.819481542,3.455751573,10,0.002557988,0.027623848
0.316666667,5.819481542,3.455751573,10,0.002557049,-5.63E-05
0.333333333,5.819481542,3.455751573,10,0.002842397,0.017120885
0.35,5.819481542,3.455751573,10,0.002842985,3.53E-05
0.366666667,5.819481542,3.455751573,10,0.003407338,0.033861199
0.383333333,5.819481542,3.455751573,10,0.003407338,0
0.4,5.819481542,3.455751573,10,0.00341091,0.000214326
0.416666667,5.819481542,3.455751573,10,0.00341057,-2.04E-05
0.433333333,5.819481542,3.455751573,10,0.003955899,0.032719747
0.45,5.819481542,3.455751573,10,0.003955899,0
0.466666667,5.819481542,3.455751573,10,0.004248978,0.017584728
0.483333333,5.819481542,3.455751573,10,0.004248978,0
0.5,5.819481542,3.455751573,10,0.004858257,0.036556723
0.516666667,5.819481542,3.455751573,10,0.004858257,0
0.533333333,5.819481542,3.455751573,10,0.005456494,0.035894222
0.55,5.819481542,3.455751573,10,0.005456494,0
0.566666667,5.819481542,3.455751573,10,0.005728418,0.016315433
0.583333333,5.819481542,3.455751573,10,0.005728362,-3.31E-06
0.6,5.819481542,3.455751573,10,0.00627327,0.032694461
0.616666667,5.819481542,3.455751573,10,0.006389695,0.006985477
0.633333333,5.819481542,3.455751573,10,0.006806147,0.024987127
0.65,5.819481542,3.455751573,10,0.006806912,4.59E-05
0.666666667,5.819481542,3.455751573,10,0.00736996,0.033782867
0.683333333,5.819481542,3.455751573,10,0.00736971,-1.50E-05
0.7,5.819481542,3.455751573,10,0.007950474,0.034845842
0.716666667,5.819481542,3.455751573,10,0.007950474,0
0.733333333,5.819481542,3.455751573,10,0.008249648,0.017950447
0.75,5.819481542,3.455751573,10,0.008249468,-1.08E-05
0.766666667,5.819481542,3.455751573,10,0.008860836,0.036682127
0.783333333,5.819481542,3.455751573,10,0.008860836,0
0.8,5.819481542,3.455751573,10,0.009438159,0.034639366
0.816666667,5.819481542,3.455751573,10,0.009438321,9.73E-06
0.833333333,5.819481542,3.455751573,10,0.010002849,0.033871647
0.85,5.819481542,3.455751573,10,0.010002849,0
0.866666667,5.819481542,3.455751573,10,0.010283649,0.016848018
