time,omega,k,h,实际位移m,速度m/s
0,5.085429257,2.638937829,10,0,0
0.016666667,5.085429257,2.638937829,10,0.000202137,0.012128194
0.033333333,5.085429257,2.638937829,10,0.000198063,-0.000244434
0.05,5.085429257,2.638937829,10,0.000541063,0.020580023
0.066666667,5.085429257,2.638937829,10,0.000585151,0.002645302
0.083333333,5.085429257,2.638937829,10,0.000939756,0.02127628
0.1,5.085429257,2.638937829,10,0.001273009,0.019995174
0.116666667,5.085429257,2.638937829,10,0.00142896,0.009357033
0.133333333,5.085429257,2.638937829,10,0.00142896,0
0.15,5.085429257,2.638937829,10,0.00176168,0.019963197
0.166666667,5.085429257,2.638937829,10,0.001762409,4.38E-05
0.183333333,5.085429257,2.638937829,10,0.001764111,0.000102137
0.2,5.085429257,2.638937829,10,0.002068608,0.018269819
0.216666667,5.085429257,2.638937829,10,0.002070785,0.000130607
0.233333333,5.085429257,2.638937829,10,0.002069456,-7.97E-05
0.25,5.085429257,2.638937829,10,0.002655958,0.035190088
0.266666667,5.085429257,2.638937829,10,0.002652583,-0.000202459
0.283333333,5.085429257,2.638937829,10,0.002983851,0.019876046
0.3,5.085429257,2.638937829,10,0.003033818,0.002998043
0.316666667,5.085429257,2.638937829,10,0.003023093,-0.000643508
0.333333333,5.085429257,2.638937829,10,0.00333502,0.018715581
0.35,5.085429257,2.638937829,10,0.003500088,0.009904106
0.366666667,5.085429257,2.638937829,10,0.003758247,0.015489563
0.383333333,5.085429257,2.638937829,10,0.003809401,0.003069215
0.4,5.085429257,2.638937829,10,0.003818905,0.000570272
0.416666667,5.085429257,2.638937829,10,0.0038147,-0.000252313
0.433333333,5.085429257,2.638937829,10,0.004131774,0.019024407
0.45,5.085429257,2.638937829,10,0.004128881,-0.000173562
0.466666667,5.085429257,2.638937829,10,0.004126647,-0.000134024
0.483333333,5.085429257,2.638937829,10,0.004125482,-6.99E-05
0.5,5.085429257,2.638937829,10,0.004485792,0.021618567
0.516666667,5.085429257,2.638937829,10,0.0044799,-0.000353496
0.533333333,5.085429257,2.638937829,10,0.004536053,0.003369205
0.55,5.085429257,2.638937829,10,0.005111334,0.034516826
0.566666667,5.085429257,2.638937829,10,0.005115489,0.00024932
