time,omega,k,h,实际位移m,速度m/s
0,5.085429257,2.638937829,10,0,0
0.016666667,5.085429257,2.638937829,10,0.000183869,0.011032147
0.033333333,5.085429257,2.638937829,10,0.001053079,0.052152601
0.05,5.085429257,2.638937829,10,0.001322946,0.016192022
0.066666667,5.085429257,2.638937829,10,0.001599299,0.016581159
0.083333333,5.085429257,2.638937829,10,0.001728781,0.007768919
0.1,5.085429257,2.638937829,10,0.002333872,0.036305482
0.116666667,5.085429257,2.638937829,10,0.002335578,0.000102331
0.133333333,5.085429257,2.638937829,10,0.002748695,0.024787026
0.15,5.085429257,2.638937829,10,0.002889846,0.008469069
0.166666667,5.085429257,2.638937829,10,0.002890699,5.12E-05
0.183333333,5.085429257,2.638937829,10,0.003742993,0.051137639
0.2,5.085429257,2.638937829,10,0.00374303,2.18E-06
0.216666667,5.085429257,2.638937829,10,0.003740856,-0.000130419
0.233333333,5.085429257,2.638937829,10,0.004360809,0.037197201
0.25,5.085429257,2.638937829,10,0.004486679,0.007552187
0.266666667,5.085429257,2.638937829,10,0.004488548,0.000112152
0.283333333,5.085429257,2.638937829,10,0.004820845,0.019937804
0.3,5.085429257,2.638937829,10,0.004991875,0.010261774
0.316666667,5.085429257,2.638937829,10,0.005236701,0.014689552
0.333333333,5.085429257,2.638937829,10,0.005238615,0.000114883
0.35,5.085429257,2.638937829,10,0.00541425,0.010538089
0.366666667,5.085429257,2.638937829,10,0.005415172,5.53E-05
0.383333333,5.085429257,2.638937829,10,0.005595652,0.01082882
0.4,5.085429257,2.638937829,10,0.005596776,6.74E-05
0.416666667,5.085429257,2.638937829,10,0.005918741,0.01931792
0.433333333,5.085429257,2.638937829,10,0.005959311,0.002434181
0.45,5.085429257,2.638937829,10,0.005960296,5.91E-05
0.466666667,5.085429257,2.638937829,10,0.006050097,0.00538806
0.483333333,5.085429257,2.638937829,10,0.006053319,0.000193337
0.5,5.085429257,2.638937829,10,0.006228484,0.010509872
0.516666667,5.085429257,2.638937829,10,0.006231159,0.000160521
0.533333333,5.085429257,2.638937829,10,0.006162287,-0.004132288
0.55,5.085429257,2.638937829,10,0.00639805,0.01414578
0.566666667,5.085429257,2.638937829,10,0.006398721,4.02E-05
0.583333333,5.085429257,2.638937829,10,0.006637398,0.014320629
0.6,5.085429257,2.638937829,10,0.006688252,0.003051257
0.616666667,5.085429257,2.638937829,10,0.006688663,2.46E-05
0.633333333,5.085429257,2.638937829,10,0.006939055,0.01502352
0.65,5.085429257,2.638937829,10,0.007024079,0.005101422
0.666666667,5.085429257,2.638937829,10,0.007025069,5.95E-05
0.683333333,5.085429257,2.638937829,10,0.007098962,0.004433532
0.7,5.085429257,2.638937829,10,0.007099843,5.29E-05
0.716666667,5.085429257,2.638937829,10,0.00717221,0.004342001
0.733333333,5.085429257,2.638937829,10,0.007460731,0.017311271
0.75,5.085429257,2.638937829,10,0.007507144,0.002784746
0.766666667,5.085429257,2.638937829,10,0.007638557,0.007884795
0.783333333,5.085429257,2.638937829,10,0.007875189,0.014197917
0.8,5.085429257,2.638937829,10,0.008109048,0.014031529
0.816666667,5.085429257,2.638937829,10,0.008356351,0.014838206
0.833333333,5.085429257,2.638937829,10,0.008661854,0.018330163
0.85,5.085429257,2.638937829,10,0.009031181,0.022159603
0.866666667,5.085429257,2.638937829,10,0.009301848,0.016240017
0.883333333,5.085429257,2.638937829,10,0.00957364,0.016307534
