time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,6.62E-05,0.003969651
0.033333333,6.40703863,4.188790205,10,0.000101144,0.002098971
0.05,6.40703863,4.188790205,10,9.95E-05,-9.62E-05
0.066666667,6.40703863,4.188790205,10,0.000343749,0.014652456
0.083333333,6.40703863,4.188790205,10,0.000344718,5.82E-05
0.1,6.40703863,4.188790205,10,0.000342767,-0.000117102
0.116666667,6.40703863,4.188790205,10,0.001162938,0.049210303
0.133333333,6.40703863,4.188790205,10,0.001189955,0.001620987
0.15,6.40703863,4.188790205,10,0.001189134,-4.93E-05
0.166666667,6.40703863,4.188790205,10,0.001213657,0.001471374
0.183333333,6.40703863,4.188790205,10,0.001420774,0.01242706
0.2,6.40703863,4.188790205,10,0.001434862,0.00084525
0.216666667,6.40703863,4.188790205,10,0.002184551,0.04498132
0.233333333,6.40703863,4.188790205,10,0.002253564,0.004140822
0.25,6.40703863,4.188790205,10,0.002252781,-4.70E-05
0.266666667,6.40703863,4.188790205,10,0.002252802,1.25E-06
0.283333333,6.40703863,4.188790205,10,0.002250661,-0.000128466
0.3,6.40703863,4.188790205,10,0.003044794,0.047647993
0.316666667,6.40703863,4.188790205,10,0.003093589,0.002927717
0.333333333,6.40703863,4.188790205,10,0.003115156,0.001294004
0.35,6.40703863,4.188790205,10,0.003118929,0.000226407
0.366666667,6.40703863,4.188790205,10,0.003114594,-0.000260117
0.383333333,6.40703863,4.188790205,10,0.003117116,0.000151294
0.4,6.40703863,4.188790205,10,0.00311677,-2.07E-05
0.416666667,6.40703863,4.188790205,10,0.003118162,8.35E-05
0.433333333,6.40703863,4.188790205,10,0.003119059,5.38E-05
0.45,6.40703863,4.188790205,10,0.003119093,2.04E-06
0.466666667,6.40703863,4.188790205,10,0.00310717,-0.000715358
0.483333333,6.40703863,4.188790205,10,0.003106184,-5.92E-05
0.5,6.40703863,4.188790205,10,0.002944979,-0.009672267
0.516666667,6.40703863,4.188790205,10,0.002940289,-0.000281397
0.533333333,6.40703863,4.188790205,10,0.002932126,-0.000489832
0.55,6.40703863,4.188790205,10,0.002932978,5.11E-05
0.566666667,6.40703863,4.188790205,10,0.002954414,0.00128617
0.583333333,6.40703863,4.188790205,10,0.002714077,-0.014420222
0.6,6.40703863,4.188790205,10,0.002703665,-0.000624714
0.616666667,6.40703863,4.188790205,10,0.002707924,0.000255572
0.633333333,6.40703863,4.188790205,10,0.002708161,1.42E-05
0.65,6.40703863,4.188790205,10,0.002331914,-0.022574841
0.666666667,6.40703863,4.188790205,10,0.002329237,-0.000160608
0.683333333,6.40703863,4.188790205,10,0.002322392,-0.000410673
0.7,6.40703863,4.188790205,10,0.002321232,-6.96E-05
0.716666667,6.40703863,4.188790205,10,0.002321437,1.23E-05
0.733333333,6.40703863,4.188790205,10,0.002889622,0.03409113
0.75,6.40703863,4.188790205,10,0.002383322,-0.030377982
0.766666667,6.40703863,4.188790205,10,0.002377448,-0.000352499
0.783333333,6.40703863,4.188790205,10,0.00237515,-0.000137877
0.8,6.40703863,4.188790205,10,0.002457888,0.004964325
0.816666667,6.40703863,4.188790205,10,0.003020864,0.03377853
0.833333333,6.40703863,4.188790205,10,0.003018974,-0.000113376
0.85,6.40703863,4.188790205,10,0.003020413,8.63E-05
0.866666667,6.40703863,4.188790205,10,0.003926059,0.054338807
0.883333333,6.40703863,4.188790205,10,0.003854451,-0.004296485
0.9,6.40703863,4.188790205,10,0.003854697,1.47E-05
0.916666667,6.40703863,4.188790205,10,0.00406737,0.012760364
0.933333333,6.40703863,4.188790205,10,0.004082642,0.000916326
0.95,6.40703863,4.188790205,10,0.004720099,0.038247461
0.966666667,6.40703863,4.188790205,10,0.004719644,-2.73E-05
0.983333333,6.40703863,4.188790205,10,0.004723364,0.000223182
1,6.40703863,4.188790205,10,0.005037948,0.018875021
1.016666667,6.40703863,4.188790205,10,0.005038583,3.81E-05
1.033333333,6.40703863,4.188790205,10,0.005039038,2.73E-05
1.05,6.40703863,4.188790205,10,0.00504009,6.31E-05
1.066666667,6.40703863,4.188790205,10,0.005652768,0.036760736
1.083333333,6.40703863,4.188790205,10,0.005658432,0.000339785
1.1,6.40703863,4.188790205,10,0.005658432,0
1.116666667,6.40703863,4.188790205,10,0.005659718,7.72E-05
1.133333333,6.40703863,4.188790205,10,0.006302059,0.038540455
1.15,6.40703863,4.188790205,10,0.006303165,6.64E-05
1.166666667,6.40703863,4.188790205,10,0.006304189,6.14E-05
1.183333333,6.40703863,4.188790205,10,0.006301839,-0.000140997
1.2,6.40703863,4.188790205,10,0.006300009,-0.000109803
1.216666667,6.40703863,4.188790205,10,0.006426586,0.007594655
1.233333333,6.40703863,4.188790205,10,0.006425715,-5.23E-05
1.25,6.40703863,4.188790205,10,0.006426615,5.40E-05
1.266666667,6.40703863,4.188790205,10,0.006576544,0.008995766
1.283333333,6.40703863,4.188790205,10,0.006575304,-7.44E-05
1.3,6.40703863,4.188790205,10,0.00657348,-0.000109454
1.316666667,6.40703863,4.188790205,10,0.00657599,0.000150591
1.333333333,6.40703863,4.188790205,10,0.0066195,0.002610585
1.35,6.40703863,4.188790205,10,0.006619155,-2.07E-05
1.366666667,6.40703863,4.188790205,10,0.006620342,7.12E-05
1.383333333,6.40703863,4.188790205,10,0.006620003,-2.04E-05
1.4,6.40703863,4.188790205,10,0.006616033,-0.000238185
1.416666667,6.40703863,4.188790205,10,0.006617604,9.42E-05
1.433333333,6.40703863,4.188790205,10,0.006616826,-4.67E-05
1.45,6.40703863,4.188790205,10,0.006617438,3.67E-05
1.466666667,6.40703863,4.188790205,10,0.00661432,-0.000187085
1.483333333,6.40703863,4.188790205,10,0.006593151,-0.001270118
1.5,6.40703863,4.188790205,10,0.00654361,-0.00297245
1.516666667,6.40703863,4.188790205,10,0.006542435,-7.05E-05
1.533333333,6.40703863,4.188790205,10,0.006539985,-0.00014701
1.55,6.40703863,4.188790205,10,0.006541025,6.24E-05
1.566666667,6.40703863,4.188790205,10,0.006528033,-0.000779515
1.583333333,6.40703863,4.188790205,10,0.00652835,1.90E-05
1.6,6.40703863,4.188790205,10,0.006510671,-0.001060712
1.616666667,6.40703863,4.188790205,10,0.006511015,2.06E-05
1.633333333,6.40703863,4.188790205,10,0.006511121,6.35E-06
1.65,6.40703863,4.188790205,10,0.006511477,2.14E-05
1.666666667,6.40703863,4.188790205,10,0.006591194,0.004783042
1.683333333,6.40703863,4.188790205,10,0.006592703,9.05E-05
1.7,6.40703863,4.188790205,10,0.006593429,4.36E-05
1.716666667,6.40703863,4.188790205,10,0.006596631,0.000192079
1.733333333,6.40703863,4.188790205,10,0.006596077,-3.32E-05
1.75,6.40703863,4.188790205,10,0.006440649,-0.009325696
1.766666667,6.40703863,4.188790205,10,0.006438801,-0.000110839
1.783333333,6.40703863,4.188790205,10,0.006439545,4.46E-05
1.8,6.40703863,4.188790205,10,0.006303489,-0.008163366
1.816666667,6.40703863,4.188790205,10,0.006340837,0.002240868
1.833333333,6.40703863,4.188790205,10,0.006394285,0.003206846
1.85,6.40703863,4.188790205,10,0.006395477,7.15E-05
1.866666667,6.40703863,4.188790205,10,0.006392654,-0.000169364
1.883333333,6.40703863,4.188790205,10,0.006390674,-0.000118805
1.9,6.40703863,4.188790205,10,0.006449762,0.003545249
1.916666667,6.40703863,4.188790205,10,0.006449706,-3.33E-06
1.933333333,6.40703863,4.188790205,10,0.006446811,-0.00017372
1.95,6.40703863,4.188790205,10,0.006447031,1.32E-05
1.966666667,6.40703863,4.188790205,10,0.006445907,-6.74E-05
1.983333333,6.40703863,4.188790205,10,0.006368039,-0.004672108
2,6.40703863,4.188790205,10,0.006310014,-0.003481497
2.016666667,6.40703863,4.188790205,10,0.006309907,-6.45E-06
2.033333333,6.40703863,4.188790205,10,0.006308644,-7.58E-05
2.05,6.40703863,4.188790205,10,0.006309096,2.71E-05
2.066666667,6.40703863,4.188790205,10,0.00630985,4.52E-05
2.083333333,6.40703863,4.188790205,10,0.006309082,-4.61E-05
2.1,6.40703863,4.188790205,10,0.006310043,5.77E-05
2.116666667,6.40703863,4.188790205,10,0.006310925,5.29E-05
2.133333333,6.40703863,4.188790205,10,0.006309526,-8.39E-05
2.15,6.40703863,4.188790205,10,0.006481728,0.010332083
2.166666667,6.40703863,4.188790205,10,0.006486396,0.000280105
2.183333333,6.40703863,4.188790205,10,0.006486632,1.42E-05
2.2,6.40703863,4.188790205,10,0.006488744,0.000126724
2.216666667,6.40703863,4.188790205,10,0.00648986,6.69E-05
2.233333333,6.40703863,4.188790205,10,0.006487512,-0.000140841
2.25,6.40703863,4.188790205,10,0.006486865,-3.88E-05
2.266666667,6.40703863,4.188790205,10,0.006489214,0.000140903
2.283333333,6.40703863,4.188790205,10,0.006077859,-0.024681289
2.3,6.40703863,4.188790205,10,0.006078036,1.06E-05
2.316666667,6.40703863,4.188790205,10,0.006080588,0.00015311
2.333333333,6.40703863,4.188790205,10,0.006077619,-0.000178109
2.35,6.40703863,4.188790205,10,0.006077876,1.54E-05
2.366666667,6.40703863,4.188790205,10,0.006079325,8.69E-05
2.383333333,6.40703863,4.188790205,10,0.006402073,0.019364892
2.4,6.40703863,4.188790205,10,0.006398714,-0.000201561
2.416666667,6.40703863,4.188790205,10,0.006398447,-1.60E-05
2.433333333,6.40703863,4.188790205,10,0.006398826,2.27E-05
2.45,6.40703863,4.188790205,10,0.006400467,9.85E-05
2.466666667,6.40703863,4.188790205,10,0.006367621,-0.001970757
2.483333333,6.40703863,4.188790205,10,0.006356874,-0.000644816
2.5,6.40703863,4.188790205,10,0.006468702,0.006709689
2.516666667,6.40703863,4.188790205,10,0.006471775,0.000184355
2.533333333,6.40703863,4.188790205,10,0.006472943,7.01E-05
2.55,6.40703863,4.188790205,10,0.006473541,3.59E-05
2.566666667,6.40703863,4.188790205,10,0.006474346,4.83E-05
2.583333333,6.40703863,4.188790205,10,0.006471028,-0.000199112
2.6,6.40703863,4.188790205,10,0.006475095,0.000244015
2.616666667,6.40703863,4.188790205,10,0.00647596,5.19E-05
2.633333333,6.40703863,4.188790205,10,0.006477155,7.17E-05
2.65,6.40703863,4.188790205,10,0.006477545,2.34E-05
2.666666667,6.40703863,4.188790205,10,0.006476947,-3.58E-05
2.683333333,6.40703863,4.188790205,10,0.006582532,0.006335087
2.7,6.40703863,4.188790205,10,0.006582647,6.87E-06
2.716666667,6.40703863,4.188790205,10,0.006582165,-2.89E-05
2.733333333,6.40703863,4.188790205,10,0.007099057,0.031013511
2.75,6.40703863,4.188790205,10,0.007100118,6.37E-05
2.766666667,6.40703863,4.188790205,10,0.007110836,0.00064309
2.783333333,6.40703863,4.188790205,10,0.00711594,0.000306229
2.8,6.40703863,4.188790205,10,0.007115049,-5.35E-05
2.816666667,6.40703863,4.188790205,10,0.007113409,-9.84E-05
2.833333333,6.40703863,4.188790205,10,0.007113111,-1.79E-05
2.85,6.40703863,4.188790205,10,0.006548901,-0.03385258
