time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,0.00041865,0.025119009
0.033333333,6.40703863,4.188790205,10,0.00027081,-0.008870391
0.05,6.40703863,4.188790205,10,0.001176935,0.054367497
0.066666667,6.40703863,4.188790205,10,0.000814341,-0.021755626
0.083333333,6.40703863,4.188790205,10,0.000903365,0.00534143
0.1,6.40703863,4.188790205,10,0.000912153,0.000527251
0.116666667,6.40703863,4.188790205,10,0.001603371,0.041473106
0.133333333,6.40703863,4.188790205,10,0.001558993,-0.00266269
0.15,6.40703863,4.188790205,10,0.002230475,0.040288912
0.166666667,6.40703863,4.188790205,10,0.002226981,-0.000209626
0.183333333,6.40703863,4.188790205,10,0.002230368,0.000203233
0.2,6.40703863,4.188790205,10,0.002568383,0.020280862
0.216666667,6.40703863,4.188790205,10,0.002900564,0.01993089
0.233333333,6.40703863,4.188790205,10,0.002893514,-0.000423018
0.25,6.40703863,4.188790205,10,0.002895615,0.000126077
0.266666667,6.40703863,4.188790205,10,0.002899281,0.000219925
0.283333333,6.40703863,4.188790205,10,0.002879631,-0.001179008
0.3,6.40703863,4.188790205,10,0.002888924,0.000557622
0.316666667,6.40703863,4.188790205,10,0.003043184,0.009255573
0.333333333,6.40703863,4.188790205,10,0.003042397,-4.72E-05
0.35,6.40703863,4.188790205,10,0.003036212,-0.000371077
0.366666667,6.40703863,4.188790205,10,0.003031365,-0.000290845
0.383333333,6.40703863,4.188790205,10,0.00303825,0.000413148
0.4,6.40703863,4.188790205,10,0.003033253,-0.000299839
0.416666667,6.40703863,4.188790205,10,0.002693651,-0.020376124
0.433333333,6.40703863,4.188790205,10,0.002689692,-0.000237517
0.45,6.40703863,4.188790205,10,0.002758002,0.004098603
0.466666667,6.40703863,4.188790205,10,0.002701559,-0.003386584
0.483333333,6.40703863,4.188790205,10,0.002701471,-5.30E-06
0.5,6.40703863,4.188790205,10,0.00250969,-0.011506839
0.516666667,6.40703863,4.188790205,10,0.002510687,5.98E-05
0.533333333,6.40703863,4.188790205,10,0.002763236,0.015152924
0.55,6.40703863,4.188790205,10,0.002662031,-0.006072283
0.566666667,6.40703863,4.188790205,10,0.003085343,0.025398702
0.583333333,6.40703863,4.188790205,10,0.002923877,-0.009687933
0.6,6.40703863,4.188790205,10,0.002931977,0.000486014
0.616666667,6.40703863,4.188790205,10,0.002659704,-0.01633642
0.633333333,6.40703863,4.188790205,10,0.00267058,0.000652586
