time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,0.000201678,0.012100694
0.033333333,6.40703863,4.188790205,10,0.000201297,-2.29E-05
0.05,6.40703863,4.188790205,10,0.000314104,0.006768419
0.066666667,6.40703863,4.188790205,10,0.00033423,0.00120756
0.083333333,6.40703863,4.188790205,10,0.00047876,0.008671824
0.1,6.40703863,4.188790205,10,0.00047757,-7.14E-05
0.116666667,6.40703863,4.188790205,10,0.000882296,0.024283533
0.133333333,6.40703863,4.188790205,10,0.000884257,0.000117682
0.15,6.40703863,4.188790205,10,0.001090215,0.012357458
0.166666667,6.40703863,4.188790205,10,0.001089713,-3.01E-05
0.183333333,6.40703863,4.188790205,10,0.001090111,2.39E-05
0.2,6.40703863,4.188790205,10,0.001092597,0.000149164
0.216666667,6.40703863,4.188790205,10,0.001096827,0.000253763
0.233333333,6.40703863,4.188790205,10,0.001098981,0.000129272
0.25,6.40703863,4.188790205,10,0.001759021,0.039602383
0.266666667,6.40703863,4.188790205,10,0.001760831,0.000108582
0.283333333,6.40703863,4.188790205,10,0.001761642,4.87E-05
0.3,6.40703863,4.188790205,10,0.00176132,-1.93E-05
0.316666667,6.40703863,4.188790205,10,0.001761519,1.19E-05
0.333333333,6.40703863,4.188790205,10,0.001793619,0.001925976
0.35,6.40703863,4.188790205,10,0.001798188,0.000274142
0.366666667,6.40703863,4.188790205,10,0.002011084,0.012773751
0.383333333,6.40703863,4.188790205,10,0.002013548,0.000147874
0.4,6.40703863,4.188790205,10,0.002013201,-2.08E-05
0.416666667,6.40703863,4.188790205,10,0.002207505,0.011658196
0.433333333,6.40703863,4.188790205,10,0.002211587,0.000244911
0.45,6.40703863,4.188790205,10,0.002212035,2.69E-05
0.466666667,6.40703863,4.188790205,10,0.002324591,0.006753398
0.483333333,6.40703863,4.188790205,10,0.002209772,-0.006889146
0.5,6.40703863,4.188790205,10,0.002244607,0.002090064
0.516666667,6.40703863,4.188790205,10,0.002375641,0.007862043
0.533333333,6.40703863,4.188790205,10,0.002375248,-2.35E-05
0.55,6.40703863,4.188790205,10,0.00207404,-0.018072486
0.566666667,6.40703863,4.188790205,10,0.002215625,0.008495089
0.583333333,6.40703863,4.188790205,10,0.00236228,0.008799312
0.6,6.40703863,4.188790205,10,0.002526829,0.009872928
0.616666667,6.40703863,4.188790205,10,0.002527812,5.90E-05
0.633333333,6.40703863,4.188790205,10,0.002807864,0.016803084
