time,omega,k,h,实际位移m,速度m/s
0,5.819481542,3.455751573,10,0,0
0.016666667,5.819481542,3.455751573,10,4.19E-05,0.002513135
0.033333333,5.819481542,3.455751573,10,1.80E-05,-0.001432099
0.05,5.819481542,3.455751573,10,1.80E-05,0
0.066666667,5.819481542,3.455751573,10,1.82E-05,1.21E-05
0.083333333,5.819481542,3.455751573,10,1.64E-05,-0.000106773
0.1,5.819481542,3.455751573,10,0.000289278,0.01637029
0.116666667,5.819481542,3.455751573,10,0.000289278,0
0.133333333,5.819481542,3.455751573,10,0.000288894,-2.30E-05
0.15,5.819481542,3.455751573,10,0.000288894,0
0.166666667,5.819481542,3.455751573,10,0.000288966,4.29E-06
0.183333333,5.819481542,3.455751573,10,0.000288966,0
0.2,5.819481542,3.455751573,10,0.000288921,-2.67E-06
0.216666667,5.819481542,3.455751573,10,0.000284418,-0.000270215
0.233333333,5.819481542,3.455751573,10,0.000601803,0.01904312
0.25,5.819481542,3.455751573,10,0.000601803,0
0.266666667,5.819481542,3.455751573,10,0.000654312,0.00315056
0.283333333,5.819481542,3.455751573,10,0.000654748,2.61E-05
0.3,5.819481542,3.455751573,10,0.000935066,0.016819102
0.316666667,5.819481542,3.455751573,10,0.000935066,0
0.333333333,5.819481542,3.455751573,10,0.000948199,0.000787961
0.35,5.819481542,3.455751573,10,0.00094991,0.000102671
0.366666667,5.819481542,3.455751573,10,0.000958063,0.000489164
0.383333333,5.819481542,3.455751573,10,0.000958216,9.23E-06
0.4,5.819481542,3.455751573,10,0.000959401,7.10E-05
0.416666667,5.819481542,3.455751573,10,0.000963263,0.000231751
0.433333333,5.819481542,3.455751573,10,0.001533052,0.034187343
0.45,5.819481542,3.455751573,10,0.001533052,0
0.466666667,5.819481542,3.455751573,10,0.001845785,0.018763969
0.483333333,5.819481542,3.455751573,10,0.001845767,-1.06E-06
0.5,5.819481542,3.455751573,10,0.001836176,-0.000575474
0.516666667,5.819481542,3.455751573,10,0.001836176,0
0.533333333,5.819481542,3.455751573,10,0.002370241,0.032043915
0.55,5.819481542,3.455751573,10,0.002370428,1.12E-05
0.566666667,5.819481542,3.455751573,10,0.002364656,-0.000346323
0.583333333,5.819481542,3.455751573,10,0.002364656,0
0.6,5.819481542,3.455751573,10,0.002364914,1.55E-05
0.616666667,5.819481542,3.455751573,10,0.002370385,0.000328279
0.633333333,5.819481542,3.455751573,10,0.002835111,0.02788353
0.65,5.819481542,3.455751573,10,0.002835389,1.67E-05
0.666666667,5.819481542,3.455751573,10,0.002833471,-0.000115076
0.683333333,5.819481542,3.455751573,10,0.002833381,-5.45E-06
