time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,0.0001245,0.007469992
0.033333333,6.40703863,4.188790205,10,0.00018272,0.003493202
0.05,6.40703863,4.188790205,10,0.00034039,0.009460229
0.066666667,6.40703863,4.188790205,10,0.000340621,1.38E-05
0.083333333,6.40703863,4.188790205,10,0.001099641,0.045541197
0.1,6.40703863,4.188790205,10,0.001098367,-7.64E-05
0.116666667,6.40703863,4.188790205,10,0.001067225,-0.001868496
0.133333333,6.40703863,4.188790205,10,0.001223586,0.009381647
0.15,6.40703863,4.188790205,10,0.001378052,0.009267954
0.166666667,6.40703863,4.188790205,10,0.001777127,0.023944473
0.183333333,6.40703863,4.188790205,10,0.001811768,0.002078472
0.2,6.40703863,4.188790205,10,0.002034564,0.013367786
0.216666667,6.40703863,4.188790205,10,0.002176908,0.008540603
0.233333333,6.40703863,4.188790205,10,0.00261068,0.026026328
0.25,6.40703863,4.188790205,10,0.002800561,0.011392869
0.266666667,6.40703863,4.188790205,10,0.003059965,0.015564243
0.283333333,6.40703863,4.188790205,10,0.003130705,0.0042444
0.3,6.40703863,4.188790205,10,0.003309017,0.010698701
0.316666667,6.40703863,4.188790205,10,0.003308365,-3.91E-05
0.333333333,6.40703863,4.188790205,10,0.003934488,0.037567383
0.35,6.40703863,4.188790205,10,0.003981917,0.002845778
0.366666667,6.40703863,4.188790205,10,0.003982311,2.36E-05
0.383333333,6.40703863,4.188790205,10,0.003982666,2.14E-05
0.4,6.40703863,4.188790205,10,0.003981955,-4.27E-05
0.416666667,6.40703863,4.188790205,10,0.004122512,0.008433404
0.433333333,6.40703863,4.188790205,10,0.004123313,4.81E-05
0.45,6.40703863,4.188790205,10,0.004124277,5.79E-05
0.466666667,6.40703863,4.188790205,10,0.004124317,2.41E-06
0.483333333,6.40703863,4.188790205,10,0.004123997,-1.92E-05
0.5,6.40703863,4.188790205,10,0.004031552,-0.005546691
0.516666667,6.40703863,4.188790205,10,0.004031591,2.33E-06
0.533333333,6.40703863,4.188790205,10,0.004031251,-2.04E-05
0.55,6.40703863,4.188790205,10,0.004176839,0.008735302
0.566666667,6.40703863,4.188790205,10,0.004131941,-0.002693863
0.583333333,6.40703863,4.188790205,10,0.003895991,-0.014157024
0.6,6.40703863,4.188790205,10,0.003854222,-0.002506127
0.616666667,6.40703863,4.188790205,10,0.003809768,-0.002667249
0.633333333,6.40703863,4.188790205,10,0.003589878,-0.013193392
0.65,6.40703863,4.188790205,10,0.003590109,1.39E-05
0.666666667,6.40703863,4.188790205,10,0.003590377,1.61E-05
0.683333333,6.40703863,4.188790205,10,0.003558614,-0.001905781
0.7,6.40703863,4.188790205,10,0.00353386,-0.001485235
0.716666667,6.40703863,4.188790205,10,0.003533686,-1.05E-05
