time,omega,k,h,实际位移m,速度m/s
0,5.085429257,2.638937829,10,0,0
0.016666667,5.085429257,2.638937829,10,0.000599567,0.035973996
0.033333333,5.085429257,2.638937829,10,0.00083301,0.014006629
0.05,5.085429257,2.638937829,10,0.001330188,0.029830664
0.066666667,5.085429257,2.638937829,10,0.001362187,0.001919932
0.083333333,5.085429257,2.638937829,10,0.001824821,0.027758054
0.1,5.085429257,2.638937829,10,0.002572164,0.044840539
0.116666667,5.085429257,2.638937829,10,0.002570201,-0.00011773
0.133333333,5.085429257,2.638937829,10,0.00257114,5.63E-05
0.15,5.085429257,2.638937829,10,0.002703723,0.007955005
0.166666667,5.085429257,2.638937829,10,0.003373862,0.040208337
0.183333333,5.085429257,2.638937829,10,0.003418608,0.002684736
0.2,5.085429257,2.638937829,10,0.003767184,0.020914592
0.216666667,5.085429257,2.638937829,10,0.00406563,0.017906744
0.233333333,5.085429257,2.638937829,10,0.004327815,0.015731084
0.25,5.085429257,2.638937829,10,0.004329094,7.68E-05
0.266666667,5.085429257,2.638937829,10,0.004607469,0.016702466
0.283333333,5.085429257,2.638937829,10,0.004608023,3.33E-05
0.3,5.085429257,2.638937829,10,0.004824066,0.012962587
0.316666667,5.085429257,2.638937829,10,0.005061368,0.014238119
0.333333333,5.085429257,2.638937829,10,0.005185304,0.007436147
0.35,5.085429257,2.638937829,10,0.005185971,4.00E-05
0.366666667,5.085429257,2.638937829,10,0.005184348,-9.74E-05
0.383333333,5.085429257,2.638937829,10,0.005476851,0.017550143
0.4,5.085429257,2.638937829,10,0.005503571,0.001603217
0.416666667,5.085429257,2.638937829,10,0.005504504,5.60E-05
0.433333333,5.085429257,2.638937829,10,0.005504431,-4.39E-06
0.45,5.085429257,2.638937829,10,0.00550513,4.20E-05
0.466666667,5.085429257,2.638937829,10,0.005743991,0.014331649
0.483333333,5.085429257,2.638937829,10,0.005747039,0.000182878
0.5,5.085429257,2.638937829,10,0.005608376,-0.008319813
0.516666667,5.085429257,2.638937829,10,0.00602332,0.024896676
0.533333333,5.085429257,2.638937829,10,0.006231368,0.012482835
0.55,5.085429257,2.638937829,10,0.00612328,-0.006485258
0.566666667,5.085429257,2.638937829,10,0.006102808,-0.001228335
0.583333333,5.085429257,2.638937829,10,0.006233696,0.007853302
0.6,5.085429257,2.638937829,10,0.006359707,0.007560635
