time,omega,k,h,实际位移m,速度m/s
0,5.085429257,2.638937829,10,0,0
0.016666667,5.085429257,2.638937829,10,0.000587523,0.035251383
0.033333333,5.085429257,2.638937829,10,0.00093451,0.020819206
0.05,5.085429257,2.638937829,10,0.001534446,0.035996168
0.066666667,5.085429257,2.638937829,10,0.001558936,0.001469393
0.083333333,5.085429257,2.638937829,10,0.002119323,0.033623229
0.1,5.085429257,2.638937829,10,0.002497637,0.022698865
0.116666667,5.085429257,2.638937829,10,0.002538494,0.002451393
0.133333333,5.085429257,2.638937829,10,0.003262423,0.043435734
0.15,5.085429257,2.638937829,10,0.003300144,0.002263241
0.166666667,5.085429257,2.638937829,10,0.003925356,0.037512775
0.183333333,5.085429257,2.638937829,10,0.003973729,0.002902361
0.2,5.085429257,2.638937829,10,0.004773869,0.048008365
0.216666667,5.085429257,2.638937829,10,0.004801639,0.001666216
0.233333333,5.085429257,2.638937829,10,0.004821621,0.001198951
0.25,5.085429257,2.638937829,10,0.005290017,0.028103721
0.266666667,5.085429257,2.638937829,10,0.005463109,0.01038556
0.283333333,5.085429257,2.638937829,10,0.005763291,0.018010884
0.3,5.085429257,2.638937829,10,0.005788173,0.001492933
0.316666667,5.085429257,2.638937829,10,0.006179064,0.023453446
0.333333333,5.085429257,2.638937829,10,0.006380117,0.012063182
0.35,5.085429257,2.638937829,10,0.006397463,0.001040772
0.366666667,5.085429257,2.638937829,10,0.006390962,-0.000390058
0.383333333,5.085429257,2.638937829,10,0.00676245,0.022289286
0.4,5.085429257,2.638937829,10,0.00677046,0.000480591
0.416666667,5.085429257,2.638937829,10,0.00737184,0.036082831
0.433333333,5.085429257,2.638937829,10,0.007379473,0.000457966
0.45,5.085429257,2.638937829,10,0.007391693,0.000733188
0.466666667,5.085429257,2.638937829,10,0.007393425,0.000103913
0.483333333,5.085429257,2.638937829,10,0.007393367,-3.47E-06
0.5,5.085429257,2.638937829,10,0.007784813,0.023486757
0.516666667,5.085429257,2.638937829,10,0.007784242,-3.43E-05
0.533333333,5.085429257,2.638937829,10,0.007967061,0.010969136
0.55,5.085429257,2.638937829,10,0.007975536,0.000508479
0.566666667,5.085429257,2.638937829,10,0.008373614,0.023884717
0.583333333,5.085429257,2.638937829,10,0.008305145,-0.004108135
0.6,5.085429257,2.638937829,10,0.008328892,0.001424778
0.616666667,5.085429257,2.638937829,10,0.008592842,0.015837
0.633333333,5.085429257,2.638937829,10,0.00859359,4.49E-05
0.65,5.085429257,2.638937829,10,0.008606092,0.000750076
0.666666667,5.085429257,2.638937829,10,0.009059963,0.027232278
0.683333333,5.085429257,2.638937829,10,0.00905916,-4.82E-05
0.7,5.085429257,2.638937829,10,0.009460817,0.024099414
0.716666667,5.085429257,2.638937829,10,0.009505331,0.002670842
0.733333333,5.085429257,2.638937829,10,0.009925543,0.025212731
0.75,5.085429257,2.638937829,10,0.009963821,0.00229667
0.766666667,5.085429257,2.638937829,10,0.010002346,0.002311479
0.783333333,5.085429257,2.638937829,10,0.01047857,0.028573487
0.8,5.085429257,2.638937829,10,0.010513627,0.002103385
0.816666667,5.085429257,2.638937829,10,0.010869726,0.021365931
0.833333333,5.085429257,2.638937829,10,0.01090743,0.002262271
0.85,5.085429257,2.638937829,10,0.011505207,0.035866597
0.866666667,5.085429257,2.638937829,10,0.012080477,0.034516229
0.883333333,5.085429257,2.638937829,10,0.012148236,0.004065514
0.9,5.085429257,2.638937829,10,0.012198754,0.003031105
0.916666667,5.085429257,2.638937829,10,0.012809916,0.036669692
0.933333333,5.085429257,2.638937829,10,0.013412416,0.036149991
0.95,5.085429257,2.638937829,10,0.013546041,0.008017516
0.966666667,5.085429257,2.638937829,10,0.013593651,0.002856607
0.983333333,5.085429257,2.638937829,10,0.014146546,0.03317372
1,5.085429257,2.638937829,10,0.014206882,0.003620113
1.016666667,5.085429257,2.638937829,10,0.014589512,0.022957834
1.033333333,5.085429257,2.638937829,10,0.014643323,0.003228669
1.05,5.085429257,2.638937829,10,0.015215821,0.034349837
1.066666667,5.085429257,2.638937829,10,0.015302964,0.005228577
1.083333333,5.085429257,2.638937829,10,0.015386557,0.005015596
1.1,5.085429257,2.638937829,10,0.015600581,0.012841448
1.116666667,5.085429257,2.638937829,10,0.016086856,0.029176485
1.133333333,5.085429257,2.638937829,10,0.016160806,0.00443701
1.15,5.085429257,2.638937829,10,0.016676054,0.030914917
1.166666667,5.085429257,2.638937829,10,0.016935483,0.015565722
1.183333333,5.085429257,2.638937829,10,0.017269086,0.020016141
1.2,5.085429257,2.638937829,10,0.017443855,0.010486165
1.216666667,5.085429257,2.638937829,10,0.017932793,0.0293363
1.233333333,5.085429257,2.638937829,10,0.018077214,0.008665248
1.25,5.085429257,2.638937829,10,0.018341915,0.015882083
1.266666667,5.085429257,2.638937829,10,0.018840222,0.029898375
1.283333333,5.085429257,2.638937829,10,0.019281618,0.026483785
1.3,5.085429257,2.638937829,10,0.019691196,0.0245747
1.316666667,5.085429257,2.638937829,10,0.020085476,0.02365676
1.333333333,5.085429257,2.638937829,10,0.02076028,0.040488267
1.35,5.085429257,2.638937829,10,0.02103303,0.016365001
1.366666667,5.085429257,2.638937829,10,0.021577279,0.032654921
1.383333333,5.085429257,2.638937829,10,0.021702973,0.007541659
1.4,5.085429257,2.638937829,10,0.022428689,0.043542921
1.416666667,5.085429257,2.638937829,10,0.022830821,0.024127937
1.433333333,5.085429257,2.638937829,10,0.023459022,0.037692055
1.45,5.085429257,2.638937829,10,0.023846064,0.023222532
1.466666667,5.085429257,2.638937829,10,0.024274722,0.025719493
1.483333333,5.085429257,2.638937829,10,0.025047527,0.046368307
1.5,5.085429257,2.638937829,10,0.025378901,0.019882405
1.516666667,5.085429257,2.638937829,10,0.026013012,0.038046656
1.533333333,5.085429257,2.638937829,10,0.026209938,0.011815609
1.55,5.085429257,2.638937829,10,0.026573768,0.021829749
1.566666667,5.085429257,2.638937829,10,0.027382187,0.048505143
