time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,5.84E-05,0.003504122
0.033333333,6.40703863,4.188790205,10,0.000194289,0.008153199
0.05,6.40703863,4.188790205,10,0.000447388,0.015185979
0.066666667,6.40703863,4.188790205,10,0.000439232,-0.000489395
0.083333333,6.40703863,4.188790205,10,0.000478113,0.002332859
0.1,6.40703863,4.188790205,10,0.000477529,-3.50E-05
0.116666667,6.40703863,4.188790205,10,0.000996947,0.031165078
0.133333333,6.40703863,4.188790205,10,0.000996965,1.06E-06
0.15,6.40703863,4.188790205,10,0.001003219,0.000375265
0.166666667,6.40703863,4.188790205,10,0.001060469,0.003434978
0.183333333,6.40703863,4.188790205,10,0.00173322,0.04036507
0.2,6.40703863,4.188790205,10,0.001728304,-0.000294965
0.216666667,6.40703863,4.188790205,10,0.001781478,0.003190428
0.233333333,6.40703863,4.188790205,10,0.001904657,0.007390719
0.25,6.40703863,4.188790205,10,0.001964305,0.003578937
0.266666667,6.40703863,4.188790205,10,0.00214247,0.010689851
0.283333333,6.40703863,4.188790205,10,0.002191248,0.00292668
0.3,6.40703863,4.188790205,10,0.002211532,0.00121708
0.316666667,6.40703863,4.188790205,10,0.002441849,0.013818978
0.333333333,6.40703863,4.188790205,10,0.002443011,6.98E-05
0.35,6.40703863,4.188790205,10,0.002471369,0.001701498
0.366666667,6.40703863,4.188790205,10,0.002472603,7.40E-05
0.383333333,6.40703863,4.188790205,10,0.002473631,6.16E-05
0.4,6.40703863,4.188790205,10,0.002372235,-0.006083758
0.416666667,6.40703863,4.188790205,10,0.002372217,-1.08E-06
0.433333333,6.40703863,4.188790205,10,0.002174948,-0.011836106
0.45,6.40703863,4.188790205,10,0.002225737,0.00304732
0.466666667,6.40703863,4.188790205,10,0.002029204,-0.011791982
0.483333333,6.40703863,4.188790205,10,0.001995711,-0.002009582
0.5,6.40703863,4.188790205,10,0.001704967,-0.017444651
0.516666667,6.40703863,4.188790205,10,0.001637917,-0.004022987
0.533333333,6.40703863,4.188790205,10,0.001454402,-0.011010875
0.55,6.40703863,4.188790205,10,0.001454598,1.17E-05
0.566666667,6.40703863,4.188790205,10,0.001214702,-0.014393774
0.583333333,6.40703863,4.188790205,10,0.001084377,-0.007819471
0.6,6.40703863,4.188790205,10,0.001003503,-0.004852465
0.616666667,6.40703863,4.188790205,10,0.000803583,-0.011995172
0.633333333,6.40703863,4.188790205,10,0.000806736,0.000189173
0.65,6.40703863,4.188790205,10,0.000559429,-0.01483843
0.666666667,6.40703863,4.188790205,10,0.000656022,0.005795585
0.683333333,6.40703863,4.188790205,10,0.000641345,-0.000880624
0.7,6.40703863,4.188790205,10,0.00064124,-6.28E-06
0.716666667,6.40703863,4.188790205,10,0.00056027,-0.004858232
0.733333333,6.40703863,4.188790205,10,0.000581453,0.001270979
0.75,6.40703863,4.188790205,10,0.000893891,0.018746303
0.766666667,6.40703863,4.188790205,10,0.000941575,0.002861036
0.783333333,6.40703863,4.188790205,10,0.00094383,0.00013528
0.8,6.40703863,4.188790205,10,0.000989342,0.002730742
0.816666667,6.40703863,4.188790205,10,0.001035712,0.002782194
0.833333333,6.40703863,4.188790205,10,0.001366537,0.019849477
