time,omega,k,h,实际位移m,速度m/s
0,5.819481542,3.455751573,10,0,0
0.016666667,5.819481542,3.455751573,10,4.34E-05,0.002602282
0.033333333,5.819481542,3.455751573,10,6.38E-05,0.001225958
0.05,5.819481542,3.455751573,10,6.38E-05,0
0.066666667,5.819481542,3.455751573,10,0.000322822,0.01554106
0.083333333,5.819481542,3.455751573,10,0.000321816,-6.04E-05
0.1,5.819481542,3.455751573,10,0.000316267,-0.000332942
0.116666667,5.819481542,3.455751573,10,0.000316267,0
0.133333333,5.819481542,3.455751573,10,0.000596791,0.016831472
0.15,5.819481542,3.455751573,10,0.000595847,-5.67E-05
0.166666667,5.819481542,3.455751573,10,0.000593519,-0.00013965
0.183333333,5.819481542,3.455751573,10,0.000593519,0
0.2,5.819481542,3.455751573,10,0.000861452,0.016076003
0.216666667,5.819481542,3.455751573,10,0.000862224,4.63E-05
0.233333333,5.819481542,3.455751573,10,0.001183448,0.019273417
0.25,5.819481542,3.455751573,10,0.001183448,0
0.266666667,5.819481542,3.455751573,10,0.001512419,0.019738258
0.283333333,5.819481542,3.455751573,10,0.001512211,-1.24E-05
0.3,5.819481542,3.455751573,10,0.002001114,0.029334191
0.316666667,5.819481542,3.455751573,10,0.002001049,-3.93E-06
0.333333333,5.819481542,3.455751573,10,0.00199389,-0.00042951
0.35,5.819481542,3.455751573,10,0.001993759,-7.87E-06
0.366666667,5.819481542,3.455751573,10,0.00224676,0.015180036
0.383333333,5.819481542,3.455751573,10,0.00224676,0
0.4,5.819481542,3.455751573,10,0.002509369,0.015756552
0.416666667,5.819481542,3.455751573,10,0.002509244,-7.52E-06
0.433333333,5.819481542,3.455751573,10,0.00321158,0.042140164
0.45,5.819481542,3.455751573,10,0.003212285,4.23E-05
0.466666667,5.819481542,3.455751573,10,0.003486068,0.016427013
0.483333333,5.819481542,3.455751573,10,0.003486184,6.96E-06
0.5,5.819481542,3.455751573,10,0.004040578,0.033263599
0.516666667,5.819481542,3.455751573,10,0.004040578,0
0.533333333,5.819481542,3.455751573,10,0.004636328,0.035745022
0.55,5.819481542,3.455751573,10,0.004627365,-0.00053775
0.566666667,5.819481542,3.455751573,10,0.005169547,0.032530895
0.583333333,5.819481542,3.455751573,10,0.005169547,0
0.6,5.819481542,3.455751573,10,0.005159775,-0.000586297
0.616666667,5.819481542,3.455751573,10,0.005160567,4.75E-05
0.633333333,5.819481542,3.455751573,10,0.005440811,0.016814647
0.65,5.819481542,3.455751573,10,0.005440811,0
0.666666667,5.819481542,3.455751573,10,0.00631869,0.052672756
0.683333333,5.819481542,3.455751573,10,0.006318738,2.87E-06
0.7,5.819481542,3.455751573,10,0.0068217,0.030177736
0.716666667,5.819481542,3.455751573,10,0.0068217,0
0.733333333,5.819481542,3.455751573,10,0.007670108,0.050904481
0.75,5.819481542,3.455751573,10,0.0076721,0.000119547
0.766666667,5.819481542,3.455751573,10,0.007684919,0.000769094
0.783333333,5.819481542,3.455751573,10,0.007685011,5.53E-06
0.8,5.819481542,3.455751573,10,0.008328211,0.038592018
0.816666667,5.819481542,3.455751573,10,0.008326364,-0.000110818
0.833333333,5.819481542,3.455751573,10,0.00914599,0.049177547
0.85,5.819481542,3.455751573,10,0.009143998,-0.000119497
0.866666667,5.819481542,3.455751573,10,0.009641116,0.029827085
0.883333333,5.819481542,3.455751573,10,0.009640125,-5.95E-05
0.9,5.819481542,3.455751573,10,0.010287409,0.038837038
0.916666667,5.819481542,3.455751573,10,0.010287409,0
0.933333333,5.819481542,3.455751573,10,0.010283793,-0.000216927
0.95,5.819481542,3.455751573,10,0.010283835,2.50E-06
0.966666667,5.819481542,3.455751573,10,0.011079564,0.047743769
0.983333333,5.819481542,3.455751573,10,0.011079608,2.65E-06
1,5.819481542,3.455751573,10,0.011688024,0.036504939
1.016666667,5.819481542,3.455751573,10,0.011687896,-7.69E-06
1.033333333,5.819481542,3.455751573,10,0.012088037,0.02400849
1.05,5.819481542,3.455751573,10,0.012088037,0
1.066666667,5.819481542,3.455751573,10,0.012627874,0.032390179
1.083333333,5.819481542,3.455751573,10,0.012627961,5.22E-06
1.1,5.819481542,3.455751573,10,0.012625589,-0.000142278
1.116666667,5.819481542,3.455751573,10,0.012625589,0
1.133333333,5.819481542,3.455751573,10,0.01309858,0.028379458
1.15,5.819481542,3.455751573,10,0.013098668,5.25E-06
1.166666667,5.819481542,3.455751573,10,0.013563528,0.027891612
1.183333333,5.819481542,3.455751573,10,0.013563528,0
1.2,5.819481542,3.455751573,10,0.013798223,0.014081699
1.216666667,5.819481542,3.455751573,10,0.013798223,0
1.233333333,5.819481542,3.455751573,10,0.014327934,0.031782682
1.25,5.819481542,3.455751573,10,0.014327934,0
1.266666667,5.819481542,3.455751573,10,0.014330177,0.000134572
1.283333333,5.819481542,3.455751573,10,0.014330177,0
1.3,5.819481542,3.455751573,10,0.014556497,0.013579188
1.316666667,5.819481542,3.455751573,10,0.014563806,0.00043854
1.333333333,5.819481542,3.455751573,10,0.01509338,0.031774431
1.35,5.819481542,3.455751573,10,0.015093557,1.06E-05
1.366666667,5.819481542,3.455751573,10,0.015095273,0.000102963
1.383333333,5.819481542,3.455751573,10,0.015095273,0
1.4,5.819481542,3.455751573,10,0.015844475,0.044952122
1.416666667,5.819481542,3.455751573,10,0.015846234,0.000105501
1.433333333,5.819481542,3.455751573,10,0.0158447,-9.20E-05
1.45,5.819481542,3.455751573,10,0.0158447,0
1.466666667,5.819481542,3.455751573,10,0.015783888,-0.003648699
1.483333333,5.819481542,3.455751573,10,0.015783938,2.98E-06
1.5,5.819481542,3.455751573,10,0.016131727,0.020867332
1.516666667,5.819481542,3.455751573,10,0.016131727,0
1.533333333,5.819481542,3.455751573,10,0.016131229,-2.99E-05
1.55,5.819481542,3.455751573,10,0.016130037,-7.15E-05
1.566666667,5.819481542,3.455751573,10,0.016444181,0.018848652
1.583333333,5.819481542,3.455751573,10,0.016444181,0
1.6,5.819481542,3.455751573,10,0.016436362,-0.000469108
1.616666667,5.819481542,3.455751573,10,0.016436862,3.00E-05
1.633333333,5.819481542,3.455751573,10,0.016433469,-0.000203567
1.65,5.819481542,3.455751573,10,0.016433469,0
1.666666667,5.819481542,3.455751573,10,0.016432572,-5.38E-05
1.683333333,5.819481542,3.455751573,10,0.016432572,0
1.7,5.819481542,3.455751573,10,0.016519477,0.005214309
1.716666667,5.819481542,3.455751573,10,0.016519477,0
1.733333333,5.819481542,3.455751573,10,0.016552969,0.002009543
1.75,5.819481542,3.455751573,10,0.016555538,0.0001541
1.766666667,5.819481542,3.455751573,10,0.016585665,0.001807639
1.783333333,5.819481542,3.455751573,10,0.016585665,0
1.8,5.819481542,3.455751573,10,0.016144528,-0.026468214
1.816666667,5.819481542,3.455751573,10,0.016145999,8.82E-05
1.833333333,5.819481542,3.455751573,10,0.016146959,5.76E-05
1.85,5.819481542,3.455751573,10,0.016147071,6.72E-06
1.866666667,5.819481542,3.455751573,10,0.0160424,-0.006280255
1.883333333,5.819481542,3.455751573,10,0.016042338,-3.72E-06
1.9,5.819481542,3.455751573,10,0.016073178,0.001850406
1.916666667,5.819481542,3.455751573,10,0.016073178,0
1.933333333,5.819481542,3.455751573,10,0.015900387,-0.010367479
