time,omega,k,h,实际位移m,速度m/s
0,5.819481542,3.455751573,10,0,0
0.016666667,5.819481542,3.455751573,10,0.000102564,0.006153853
0.033333333,5.819481542,3.455751573,10,0.000134982,0.001945058
0.05,5.819481542,3.455751573,10,0.000134982,0
0.066666667,5.819481542,3.455751573,10,0.000199125,0.003848581
0.083333333,5.819481542,3.455751573,10,0.000197504,-9.73E-05
0.1,5.819481542,3.455751573,10,0.000197636,7.90E-06
0.116666667,5.819481542,3.455751573,10,0.000197636,0
0.133333333,5.819481542,3.455751573,10,0.000819356,0.037303222
0.15,5.819481542,3.455751573,10,0.000819458,6.15E-06
0.166666667,5.819481542,3.455751573,10,0.000820477,6.11E-05
0.183333333,5.819481542,3.455751573,10,0.000820477,0
0.2,5.819481542,3.455751573,10,0.000821002,3.15E-05
0.216666667,5.819481542,3.455751573,10,0.000821207,1.23E-05
0.233333333,5.819481542,3.455751573,10,0.000821967,4.56E-05
0.25,5.819481542,3.455751573,10,0.000821967,0
0.266666667,5.819481542,3.455751573,10,0.001014451,0.011549043
0.283333333,5.819481542,3.455751573,10,0.001014768,1.90E-05
0.3,5.819481542,3.455751573,10,0.00101711,0.000140505
0.316666667,5.819481542,3.455751573,10,0.001016212,-5.38E-05
0.333333333,5.819481542,3.455751573,10,0.001234296,0.013085022
0.35,5.819481542,3.455751573,10,0.001234349,3.17E-06
0.366666667,5.819481542,3.455751573,10,0.001231602,-0.000164824
0.383333333,5.819481542,3.455751573,10,0.001231602,0
0.4,5.819481542,3.455751573,10,0.001264579,0.00197862
0.416666667,5.819481542,3.455751573,10,0.001264579,0
0.433333333,5.819481542,3.455751573,10,0.001557281,0.017562151
0.45,5.819481542,3.455751573,10,0.001557281,0
0.466666667,5.819481542,3.455751573,10,0.001313503,-0.014626721
0.483333333,5.819481542,3.455751573,10,0.001313842,2.04E-05
0.5,5.819481542,3.455751573,10,0.001347674,0.002029879
0.516666667,5.819481542,3.455751573,10,0.001347013,-3.96E-05
0.533333333,5.819481542,3.455751573,10,0.00143575,0.005324183
0.55,5.819481542,3.455751573,10,0.001434473,-7.66E-05
0.566666667,5.819481542,3.455751573,10,0.001888999,0.027271581
0.583333333,5.819481542,3.455751573,10,0.001888446,-3.32E-05
0.6,5.819481542,3.455751573,10,0.002263125,0.022480713
0.616666667,5.819481542,3.455751573,10,0.002263203,4.72E-06
0.633333333,5.819481542,3.455751573,10,0.002268763,0.000333575
0.65,5.819481542,3.455751573,10,0.002268763,0
0.666666667,5.819481542,3.455751573,10,0.002830741,0.03371867
0.683333333,5.819481542,3.455751573,10,0.002826664,-0.000244597
0.7,5.819481542,3.455751573,10,0.002822716,-0.000236861
0.716666667,5.819481542,3.455751573,10,0.002821972,-4.47E-05
0.733333333,5.819481542,3.455751573,10,0.003291067,0.028145682
0.75,5.819481542,3.455751573,10,0.003243754,-0.002838749
0.766666667,5.819481542,3.455751573,10,0.003239922,-0.000229928
0.783333333,5.819481542,3.455751573,10,0.003241261,8.03E-05
0.8,5.819481542,3.455751573,10,0.00356069,0.019165732
0.816666667,5.819481542,3.455751573,10,0.003494517,-0.003970357
0.833333333,5.819481542,3.455751573,10,0.003507599,0.000784896
0.85,5.819481542,3.455751573,10,0.003507645,2.79E-06
0.866666667,5.819481542,3.455751573,10,0.003814054,0.018384504
0.883333333,5.819481542,3.455751573,10,0.003814555,3.01E-05
0.9,5.819481542,3.455751573,10,0.004054337,0.014386906
0.916666667,5.819481542,3.455751573,10,0.004054337,0
0.933333333,5.819481542,3.455751573,10,0.00508053,0.061571589
0.95,5.819481542,3.455751573,10,0.005080929,2.39E-05
0.966666667,5.819481542,3.455751573,10,0.005087293,0.000381867
0.983333333,5.819481542,3.455751573,10,0.005090859,0.000213914
1,5.819481542,3.455751573,10,0.00567346,0.034956115
1.016666667,5.819481542,3.455751573,10,0.005673479,1.11E-06
1.033333333,5.819481542,3.455751573,10,0.005681875,0.000503791
1.05,5.819481542,3.455751573,10,0.005682302,2.56E-05
1.066666667,5.819481542,3.455751573,10,0.006095273,0.024778299
1.083333333,5.819481542,3.455751573,10,0.006094854,-2.52E-05
1.1,5.819481542,3.455751573,10,0.006332464,0.014256589
1.116666667,5.819481542,3.455751573,10,0.006339628,0.000429874
1.133333333,5.819481542,3.455751573,10,0.006334715,-0.00029479
1.15,5.819481542,3.455751573,10,0.006334715,0
1.166666667,5.819481542,3.455751573,10,0.006582956,0.014894431
1.183333333,5.819481542,3.455751573,10,0.00658295,-3.28E-07
1.2,5.819481542,3.455751573,10,0.007502947,0.055199807
1.216666667,5.819481542,3.455751573,10,0.007502078,-5.21E-05
1.233333333,5.819481542,3.455751573,10,0.007873709,0.022297876
1.25,5.819481542,3.455751573,10,0.007873767,3.45E-06
1.266666667,5.819481542,3.455751573,10,0.008832912,0.057548748
1.283333333,5.819481542,3.455751573,10,0.008834146,7.40E-05
1.3,5.819481542,3.455751573,10,0.00883954,0.000323637
1.316666667,5.819481542,3.455751573,10,0.00883954,0
1.333333333,5.819481542,3.455751573,10,0.009029917,0.011422646
1.35,5.819481542,3.455751573,10,0.009029446,-2.83E-05
1.366666667,5.819481542,3.455751573,10,0.009541913,0.030748039
1.383333333,5.819481542,3.455751573,10,0.009542018,6.32E-06
1.4,5.819481542,3.455751573,10,0.009550214,0.000491707
1.416666667,5.819481542,3.455751573,10,0.009553946,0.000223939
1.433333333,5.819481542,3.455751573,10,0.009868443,0.018869815
1.45,5.819481542,3.455751573,10,0.009868443,0
1.466666667,5.819481542,3.455751573,10,0.010070383,0.012116433
1.483333333,5.819481542,3.455751573,10,0.010069991,-2.36E-05
