time,omega,k,h,实际位移m,速度m/s
0,6.40703863,4.188790205,10,0,0
0.016666667,6.40703863,4.188790205,10,0.000137263,0.008235769
0.033333333,6.40703863,4.188790205,10,0.000466241,0.019738692
0.05,6.40703863,4.188790205,10,0.00079848,0.019934312
0.066666667,6.40703863,4.188790205,10,0.000938826,0.008420768
0.083333333,6.40703863,4.188790205,10,0.001533791,0.035697922
0.1,6.40703863,4.188790205,10,0.001912813,0.022741299
0.116666667,6.40703863,4.188790205,10,0.001913426,3.68E-05
0.133333333,6.40703863,4.188790205,10,0.002593745,0.040819172
0.15,6.40703863,4.188790205,10,0.002595819,0.000124396
0.166666667,6.40703863,4.188790205,10,0.002905645,0.01858959
0.183333333,6.40703863,4.188790205,10,0.00329227,0.023197487
0.2,6.40703863,4.188790205,10,0.003521282,0.013740706
0.216666667,6.40703863,4.188790205,10,0.003857188,0.020154356
0.233333333,6.40703863,4.188790205,10,0.004011321,0.009247999
0.25,6.40703863,4.188790205,10,0.004010418,-5.42E-05
0.266666667,6.40703863,4.188790205,10,0.004103017,0.005555939
0.283333333,6.40703863,4.188790205,10,0.004244945,0.008515687
0.3,6.40703863,4.188790205,10,0.004245708,4.58E-05
0.316666667,6.40703863,4.188790205,10,0.00438038,0.008080312
0.333333333,6.40703863,4.188790205,10,0.004678217,0.01787025
0.35,6.40703863,4.188790205,10,0.004678259,2.51E-06
0.366666667,6.40703863,4.188790205,10,0.00508518,0.024415231
0.383333333,6.40703863,4.188790205,10,0.005122962,0.002266954
0.4,6.40703863,4.188790205,10,0.005294066,0.010266214
0.416666667,6.40703863,4.188790205,10,0.005293538,-3.17E-05
0.433333333,6.40703863,4.188790205,10,0.005294974,8.62E-05
0.45,6.40703863,4.188790205,10,0.005602013,0.018422322
0.466666667,6.40703863,4.188790205,10,0.005907676,0.018339799
0.483333333,6.40703863,4.188790205,10,0.006070686,0.009780581
0.5,6.40703863,4.188790205,10,0.006350878,0.016811508
0.516666667,6.40703863,4.188790205,10,0.006454731,0.006231203
0.533333333,6.40703863,4.188790205,10,0.006609381,0.00927902
0.55,6.40703863,4.188790205,10,0.006609858,2.86E-05
0.566666667,6.40703863,4.188790205,10,0.00695976,0.020994134
0.583333333,6.40703863,4.188790205,10,0.007157545,0.011867123
0.6,6.40703863,4.188790205,10,0.007458358,0.018048748
0.616666667,6.40703863,4.188790205,10,0.007642254,0.011033739
0.633333333,6.40703863,4.188790205,10,0.007642746,2.96E-05
0.65,6.40703863,4.188790205,10,0.007788682,0.008756112
0.666666667,6.40703863,4.188790205,10,0.007990021,0.012080343
0.683333333,6.40703863,4.188790205,10,0.007990226,1.23E-05
0.7,6.40703863,4.188790205,10,0.008161881,0.010299297
0.716666667,6.40703863,4.188790205,10,0.008197859,0.002158683
0.733333333,6.40703863,4.188790205,10,0.008198023,9.84E-06
0.75,6.40703863,4.188790205,10,0.008197509,-3.08E-05
0.766666667,6.40703863,4.188790205,10,0.008381032,0.011011412
