time,omega,k,h,实际位移m,速度m/s
0,5.085429257,2.638937829,10,0,0
0.016666667,5.085429257,2.638937829,10,0.000191195,0.011471719
0.033333333,5.085429257,2.638937829,10,0.000779625,0.035305753
0.05,5.085429257,2.638937829,10,0.00125997,0.028820735
0.066666667,5.085429257,2.638937829,10,0.001260407,2.62E-05
0.083333333,5.085429257,2.638937829,10,0.001561186,0.018046775
0.1,5.085429257,2.638937829,10,0.002111894,0.033042441
0.116666667,5.085429257,2.638937829,10,0.002274567,0.009760406
0.133333333,5.085429257,2.638937829,10,0.002607114,0.019952798
0.15,5.085429257,2.638937829,10,0.002989236,0.022927356
0.166666667,5.085429257,2.638937829,10,0.002989236,2.60E-09
0.183333333,5.085429257,2.638937829,10,0.003147556,0.009499193
0.2,5.085429257,2.638937829,10,0.003400994,0.0152063
0.216666667,5.085429257,2.638937829,10,0.003400986,-5.32E-07
0.233333333,5.085429257,2.638937829,10,0.003401418,2.60E-05
0.25,5.085429257,2.638937829,10,0.003704302,0.018173017
0.266666667,5.085429257,2.638937829,10,0.003817017,0.006762894
0.283333333,5.085429257,2.638937829,10,0.003691672,-0.007520711
0.3,5.085429257,2.638937829,10,0.003970725,0.016743208
0.316666667,5.085429257,2.638937829,10,0.004265676,0.01769704
0.333333333,5.085429257,2.638937829,10,0.004596059,0.019822983
0.35,5.085429257,2.638937829,10,0.00459608,1.29E-06
0.366666667,5.085429257,2.638937829,10,0.005013905,0.025069498
0.383333333,5.085429257,2.638937829,10,0.0048707,-0.008592303
0.4,5.085429257,2.638937829,10,0.005015217,0.008670988
0.416666667,5.085429257,2.638937829,10,0.00505325,0.002282
0.433333333,5.085429257,2.638937829,10,0.005053008,-1.45E-05
0.45,5.085429257,2.638937829,10,0.005055942,0.000176043
0.466666667,5.085429257,2.638937829,10,0.005202394,0.008787094
0.483333333,5.085429257,2.638937829,10,0.005198806,-0.000215256
0.5,5.085429257,2.638937829,10,0.004979386,-0.013165204
0.516666667,5.085429257,2.638937829,10,0.005530305,0.033055103
0.533333333,5.085429257,2.638937829,10,0.005493781,-0.00219144
0.55,5.085429257,2.638937829,10,0.005676171,0.010943401
0.566666667,5.085429257,2.638937829,10,0.005674911,-7.56E-05
0.583333333,5.085429257,2.638937829,10,0.005682841,0.000475763
0.6,5.085429257,2.638937829,10,0.00586379,0.010856953
0.616666667,5.085429257,2.638937829,10,0.005856135,-0.000459307
0.633333333,5.085429257,2.638937829,10,0.006219714,0.021814774
0.65,5.085429257,2.638937829,10,0.006751905,0.031931433
0.666666667,5.085429257,2.638937829,10,0.00678074,0.00173009
0.683333333,5.085429257,2.638937829,10,0.006816094,0.002121247
0.7,5.085429257,2.638937829,10,0.006935632,0.007172255
0.716666667,5.085429257,2.638937829,10,0.007595962,0.03961981
0.733333333,5.085429257,2.638937829,10,0.007837959,0.014519847
0.75,5.085429257,2.638937829,10,0.008165489,0.019651791
0.766666667,5.085429257,2.638937829,10,0.008279784,0.00685771
0.783333333,5.085429257,2.638937829,10,0.008362446,0.004959715
0.8,5.085429257,2.638937829,10,0.008898529,0.03216496
0.816666667,5.085429257,2.638937829,10,0.009033711,0.008110929
0.833333333,5.085429257,2.638937829,10,0.009163366,0.007779335
0.85,5.085429257,2.638937829,10,0.009674906,0.030692386
0.866666667,5.085429257,2.638937829,10,0.009989639,0.018883962
0.883333333,5.085429257,2.638937829,10,0.010275629,0.017159378
0.9,5.085429257,2.638937829,10,0.010276703,6.45E-05
0.916666667,5.085429257,2.638937829,10,0.011014132,0.044245724
0.933333333,5.085429257,2.638937829,10,0.011521123,0.03041945
0.95,5.085429257,2.638937829,10,0.011993501,0.028342709
0.966666667,5.085429257,2.638937829,10,0.012442069,0.026914085
0.983333333,5.085429257,2.638937829,10,0.012663238,0.013270119
1,5.085429257,2.638937829,10,0.01307535,0.024726727
1.016666667,5.085429257,2.638937829,10,0.013075877,3.16E-05
1.033333333,5.085429257,2.638937829,10,0.013577,0.030067394
1.05,5.085429257,2.638937829,10,0.01383767,0.015640227
1.066666667,5.085429257,2.638937829,10,0.014332775,0.029706304
1.083333333,5.085429257,2.638937829,10,0.014556719,0.013436599
